Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,source,State,TotalSamples,Negative,Positive
,2020-05-30,,,,,,,,test,Tamil Nadu,479155.0,457405,21184.0
,2020-05-31,,,,,,,,test,Tamil Nadu,491962.0,468940,22333.0
,2020-06-01,,,,,,,,test,Tamil Nadu,503339.0,479208,23495.0
,2020-06-02,,,,,,,,test,Tamil Nadu,514433.0,489258,24586.0
,2020-06-03,,,,,,,,test,Tamil Nadu,528534.0,502173,25872.0
,2020-06-04,,,,,,,,test,Tamil Nadu,544981.0,517137,27256.0
,2020-06-05,,,,,,,,test,Tamil Nadu,560673.0,535254,28694.0
,2020-06-06,,,,,,,,test,Tamil Nadu,576695.0,545896,30152.0
,2020-06-07,,,,,,,,test,Tamil Nadu,592970.0,560890,31667.0
,2020-06-08,,,,,,,,test,Tamil Nadu,607952.0,574209,33229.0
,2020-06-09,,,,,,,,test,Tamil Nadu,621171.0,585678,34914.0
,2020-06-10,,,,,,,,test,Tamil Nadu,638846.0,601363,36841.0
,2020-06-11,,,,,,,,test,Tamil Nadu,655675.0,616395,38716.0
,2020-06-12,,,,,,,,test,Tamil Nadu,673906.0,632656,40698.0
,2020-06-13,,,,,,,,test,Tamil Nadu,691817.0,648545,42687.0
,2020-06-14,,,,,,,,test,Tamil Nadu,710599.0,665401,44661.0
,2020-06-15,,,,,,,,test,Tamil Nadu,729002.0,681961,46504.0
,2020-06-16,,,,,,,,test,Tamil Nadu,748244.0,699645,48019.0
,2020-06-17,,,,,,,,test,Tamil Nadu,773707.0,722830,50193.0
,2020-06-18,,,,,,,,test,Tamil Nadu,800443.0,747428,52334.0
,2020-06-19,,,,,,,,test,Tamil Nadu,827980.0,772937,54449.0
,2020-06-20,,,,,,,,test,Tamil Nadu,861211.0,803824,56845.0
,2020-06-21,,,,,,,,test,Tamil Nadu,892612.0,832720,59377.0
,2020-06-22,,,,,,,,test,Tamil Nadu,919204.0,856475,62087.0
,2020-06-23,,,,,,,,test,Tamil Nadu,944352.0,879176,64603.0
,2020-06-24,,,,,,,,test,Tamil Nadu,976431.0,908292,67468.0
,2020-06-25,,,,,,,,test,Tamil Nadu,1008974.0,937412,70977.0
,2020-06-26,,,,,,,,test,Tamil Nadu,1042649.0,967356,74622.0
,2020-06-27,,,,,,,,test,Tamil Nadu,1077454.0,998543,78335.0
,2020-06-28,,,,,,,,test,Tamil Nadu,1110402.0,1028127,82275.0
,2020-06-29,,,,,,,,test,Tamil Nadu,1140441.0,1054217,86224.0
,2020-06-30,,,,,,,,test,Tamil Nadu,1170683.0,1080516,90167.0
,2020-07-01,,,,,,,,test,Tamil Nadu,1202204.0,,94049.0
,2020-07-02,,,,,,,,test,Tamil Nadu,1235692.0,,98392.0
,2020-07-03,,,,,,,,test,Tamil Nadu,1270720.0,,102721.0
,2020-07-04,,,,,,,,test,Tamil Nadu,1306884.0,,107001.0
,2020-07-05,,,,,,,,test,Tamil Nadu,1341715.0,,111151.0
,2020-07-06,,,,,,,,test,Tamil Nadu,1376497.0,,114978.0
,2020-07-07,,,,,,,,test,Tamil Nadu,1413435.0,,118594.0
,2020-07-08,,,,,,,,test,Tamil Nadu,1449414.0,,122350.0
,2020-07-09,,,,,,,,test,Tamil Nadu,1491783.0,,126581.0
,2020-07-10,,,,,,,,test,Tamil Nadu,1529092.0,,130261.0
,2020-07-11,,,,,,,,test,Tamil Nadu,1566917.0,,134226.0
,2020-07-12,,,,,,,,test,Tamil Nadu,1609448.0,,138470.0
,2020-07-13,,,,,,,,test,Tamil Nadu,1654008.0,,142798.0
,2020-07-14,,,,,,,,test,Tamil Nadu,1695365.0,,147324.0
,2020-07-15,,,,,,,,test,Tamil Nadu,1736747.0,,151820.0
,2020-07-16,,,,,,,,test,Tamil Nadu,1782635.0,,156369.0
,2020-07-17,,,,,,,,test,Tamil Nadu,1831304.0,,160907.0
,2020-07-18,,,,,,,,test,Tamil Nadu,1879499.0,,165714.0
,2020-07-19,,,,,,,,test,Tamil Nadu,1932492.0,,170693.0
,2020-07-20,,,,,,,,test,Tamil Nadu,1984579.0,,175678.0
,2020-07-21,,,,,,,,test,Tamil Nadu,2035645.0,,180643.0
,2020-07-22,,,,,,,,test,Tamil Nadu,2095757.0,,186492.0
,2020-07-23,,,,,,,,test,Tamil Nadu,2157869.0,,192964.0
,2020-07-24,,,,,,,,test,Tamil Nadu,2223019.0,,199749.0
,2020-07-25,,,,,,,,test,Tamil Nadu,2287334.0,,206737.0
,2020-07-26,,,,,,,,test,Tamil Nadu,2351463.0,,213723.0
,2020-07-27,,,,,,,,test,Tamil Nadu,2414713.0,,220716.0
,2020-07-28,,,,,,,,test,Tamil Nadu,2475866.0,,227688.0
,2020-07-29,,,,,,,,test,Tamil Nadu,2536660.0,,234114.0
,2020-07-30,,,,,,,,test,Tamil Nadu,2597862.0,,239978.0
,2020-07-31,,,,,,,,test,Tamil Nadu,2658138.0,,245859.0
,2020-08-01,,,,,,,,test,Tamil Nadu,2718718.0,,251738.0
,2020-08-02,,,,,,,,test,Tamil Nadu,2779062.0,,257613.0
,2020-08-03,,,,,,,,test,Tamil Nadu,2837273.0,,263222.0
,2020-08-04,,,,,,,,test,Tamil Nadu,2892395.0,,268285.0
,2020-08-05,,,,,,,,test,Tamil Nadu,2953561.0,,273460.0
,2020-08-06,,,,,,,,test,Tamil Nadu,3020714.0,,279144.0
,2020-08-07,,,,,,,,test,Tamil Nadu,3088066.0,,285024.0
,2020-08-08,,,,,,,,test,Tamil Nadu,3155619.0,,290907.0
,2020-08-09,,,,,,,,test,Tamil Nadu,3225805.0,,296901.0
,2020-08-10,,,,,,,,test,Tamil Nadu,3292958.0,,302815.0
,2020-08-11,,,,,,,,test,Tamil Nadu,3360450.0,,
,2020-08-12,,,,,,,,test,Tamil Nadu,3432025.0,,
,2020-08-13,,,,,,,,test,Tamil Nadu,3499300.0,,320355.0
,2020-08-14,,,,,,,,test,Tamil Nadu,3569453.0,,326245.0
,2020-08-15,,,,,,,,test,Tamil Nadu,3640796.0,,332105.0
,2020-08-16,,,,,,,,test,Tamil Nadu,3711246.0,,338055.0
,2020-08-17,,,,,,,,test,Tamil Nadu,3778778.0,,343945.0
,2020-08-18,,,,,,,,test,Tamil Nadu,3845803.0,,349654.0
,2020-08-19,,,,,,,,test,Tamil Nadu,3913523.0,,355449.0
,2020-08-20,,,,,,,,test,Tamil Nadu,3988599.0,,361435.0
,2020-08-21,,,,,,,,test,Tamil Nadu,4062943.0,,367430.0
,2020-08-22,,,,,,,,test,Tamil Nadu,4136490.0,,
,2020-08-23,,,,,,,,test,Tamil Nadu,4206617.0,,
,2020-08-24,,,,,,,,test,Tamil Nadu,4276640.0,,
,2020-08-25,,,,,,,,test,Tamil Nadu,4346861.0,,
,2020-08-26,,,,,,,,test,Tamil Nadu,4422361.0,,
,2020-08-27,,,,,,,,test,Tamil Nadu,4498706.0,,
,2020-08-28,,,,,,,,test,Tamil Nadu,4573809.0,,
,2020-08-29,,,,,,,,test,Tamil Nadu,4654797.0,,
,2020-08-30,,,,,,,,test,Tamil Nadu,4738047.0,,
,2020-08-31,,,,,,,,test,Tamil Nadu,4813147.0,,
,2020-09-01,,,,,,,,test,Tamil Nadu,4888312.0,,
,2020-09-02,,,,,,,,test,Tamil Nadu,4964141.0,,
,2020-09-03,,,,,,,,test,Tamil Nadu,5047042.0,,
,2020-09-04,,,,,,,,test,Tamil Nadu,5130741.0,,
,2020-09-05,,,,,,,,test,Tamil Nadu,5212534.0,,
,2020-09-06,,,,,,,,test,Tamil Nadu,5298508.0,,
,2020-09-07,,,,,,,,test,Tamil Nadu,5379011.0,,
,2020-09-08,,,,,,,,test,Tamil Nadu,5462277.0,,
,2020-09-09,,,,,,,,test,Tamil Nadu,5544850.0,,
,2020-09-10,,,,,,,,test,Tamil Nadu,5630323.0,,
,2020-09-11,,,,,,,,test,Tamil Nadu,5715216.0,,
,2020-09-12,,,,,,,,test,Tamil Nadu,5803778.0,,
,2020-09-13,,,,,,,,test,Tamil Nadu,5888086.0,,
,2020-09-14,,,,,,,,test,Tamil Nadu,5968209.0,,
,2020-09-15,,,,,,,,test,Tamil Nadu,6048832.0,,
,2020-09-16,,,,,,,,test,Tamil Nadu,6133399.0,,
,2020-09-17,,,,,,,,test,Tamil Nadu,6217923.0,,
,2020-09-18,,,,,,,,test,Tamil Nadu,6303466.0,,
,2020-09-19,,,,,,,,test,Tamil Nadu,6388583.0,,
,2020-09-20,,,,,,,,test,Tamil Nadu,6474656.0,,
,2020-09-21,,,,,,,,test,Tamil Nadu,6555328.0,,
,2020-09-22,,,,,,,,test,Tamil Nadu,6640058.0,,
,2020-09-23,,,,,,,,test,Tamil Nadu,6725037.0,,
,2020-09-24,,,,,,,,test,Tamil Nadu,6815644.0,,
,2020-09-25,,,,,,,,test,Tamil Nadu,6910521.0,,
,2020-09-26,,,,,,,,test,Tamil Nadu,7004558.0,,
,2020-09-27,,,,,,,,test,Tamil Nadu,7100660.0,,
,2020-09-28,,,,,,,,test,Tamil Nadu,7181125.0,,
,2020-09-29,,,,,,,,test,Tamil Nadu,7267122.0,,
,2020-09-30,,,,,,,,test,Tamil Nadu,7354050.0,,
,2020-10-01,,,,,,,,test,Tamil Nadu,7441697.0,,
,2020-10-02,,,,,,,,test,Tamil Nadu,7526688.0,,
,2020-10-03,,,,,,,,test,Tamil Nadu,7613999.0,,
,2020-10-04,,,,,,,,test,Tamil Nadu,7700011.0,,
,2020-10-05,,,,,,,,test,Tamil Nadu,7782736.0,,
,2020-10-06,,,,,,,,test,Tamil Nadu,7863864.0,,
,2020-04-19,,,,,,,,test,Telangana,14962.0,14104,858.0
,2020-04-28,,,,,,,,test,Telangana,19063.0,,1009.0
,2020-04-29,,,,,,,,test,Telangana,19278.0,,1016.0
,2020-05-16,,,,,,,,test,Telangana,23388.0,,1551.0
,2020-06-16,,,,,,,,test,Telangana,44431.0,39025,5406.0
,2020-06-17,,,,,,,,test,Telangana,45911.0,40236,5675.0
,2020-06-19,,,,,,,,test,Telangana,50569.0,44043,6526.0
,2020-06-20,,,,,,,,test,Telangana,53757.0,46685,7072.0
,2020-06-21,,,,,,,,test,Telangana,57054.0,49252,7802.0
,2020-06-22,,,,,,,,test,Telangana,60243.0,51569,8674.0
,2020-06-23,,,,,,,,test,Telangana,63249.0,53696,9553.0
,2020-06-24,,,,,,,,test,Telangana,67318.0,56874,10444.0
,2020-06-25,,,,,,,,test,Telangana,70934.0,59570,11364.0
,2020-06-26,,,,,,,,test,Telangana,75308.0,62959,12349.0
,2020-06-27,,,,,,,,test,Telangana,79231.0,65795,13436.0
,2020-06-28,,,,,,,,test,Telangana,82458.0,68039,14419.0
,2020-06-29,,,,,,,,test,Telangana,85106.0,69712,15394.0
,2020-06-30,,,,,,,,test,Telangana,88563.0,72224,16339.0
,2020-07-01,,,,,,,,test,Telangana,92797.0,75440,17357.0
,2020-07-02,,,,,,,,test,Telangana,98153.0,79583,18570.0
,2020-07-03,,,,,,,,test,Telangana,104118.0,83656,20462.0
,2020-07-04,,,,,,,,test,Telangana,110545.0,83656,22312.0
,2020-07-05,,,,,,,,test,Telangana,115835.0,91933,23902.0
,2020-07-06,,,,,,,,test,Telangana,122218.0,96485,25733.0
,2020-07-07,,,,,,,,test,Telangana,128438.0,100826,27612.0
,2020-07-08,,,,,,,,test,Telangana,134801.0,105265,29536.0
,2020-07-09,,,,,,,,test,Telangana,140755.0,109809,30946.0
,2020-07-10,,,,,,,,test,Telangana,151109.0,118885,32224.0
,2020-07-11,,,,,,,,test,Telangana,162171.0,128769,33402.0
,2020-07-12,,,,,,,,test,Telangana,170324.0,135653,34671.0
,2020-07-13,,,,,,,,test,Telangana,181849.0,145628,36221.0
,2020-07-14,,,,,,,,test,Telangana,195024.0,157279,37745.0
,2020-07-15,,,,,,,,test,Telangana,208666.0,169324,39342.0
,2020-07-16,,,,,,,,test,Telangana,222693.0,,41018.0
,2020-07-17,,,,,,,,test,Telangana,237817.0,,42496.0
,2020-07-18,,,,,,,,test,Telangana,252700.0,,43780.0
,2020-07-19,,,,,,,,test,Telangana,265219.0,,45076.0
,2020-07-20,,,,,,,,test,Telangana,276222.0,,46274.0
,2020-07-21,,,,,,,,test,Telangana,293077.0,,47705.0
,2020-07-22,,,,,,,,test,Telangana,308959.0,,49259.0
,2020-07-23,,,,,,,,test,Telangana,322326.0,,50826.0
,2020-07-24,,,,,,,,test,Telangana,337771.0,,52466.0
,2020-07-25,,,,,,,,test,Telangana,353425.0,,54059.0
,2020-07-27,,,,,,,,test,Telangana,363242.0,,55532.0
,2020-07-28,,,,,,,,test,Telangana,379081.0,,57142.0
,2020-07-29,,,,,,,,test,Telangana,397939.0,,58906.0
,2020-07-30,,,,,,,,test,Telangana,416202.0,,60717.0
,2020-07-31,,,,,,,,test,Telangana,437582.0,,62703.0
,2020-08-01,,,,,,,,test,Telangana,458593.0,,64786.0
,2020-08-02,,,,,,,,test,Telangana,477795.0,,66677.0
,2020-08-03,,,,,,,,test,Telangana,487238.0,,67660.0
,2020-08-04,,,,,,,,test,Telangana,501025.0,,68946.0
,2020-08-05,,,,,,,,test,Telangana,522143.0,,70958.0
,2020-08-06,,,,,,,,test,Telangana,543489.0,,73050.0
,2020-08-07,,,,,,,,test,Telangana,566984.0,,75257.0
,2020-08-08,,,,,,,,test,Telangana,590306.0,,77513.0
,2020-08-09,,,,,,,,test,Telangana,613231.0,,79495.0
,2020-08-10,,,,,,,,test,Telangana,624840.0,,80751.0
,2020-08-11,,,,,,,,test,Telangana,642875.0,,82647.0
,2020-08-12,,,,,,,,test,Telangana,665847.0,,
,2020-08-13,,,,,,,,test,Telangana,689150.0,,
,2020-08-14,,,,,,,,test,Telangana,711196.0,,
,2020-08-15,,,,,,,,test,Telangana,732435.0,,90259.0
,2020-08-16,,,,,,,,test,Telangana,744555.0,,91361.0
,2020-08-17,,,,,,,,test,Telangana,753349.0,,
,2020-08-18,,,,,,,,test,Telangana,772928.0,,93937.0
,2020-08-19,,,,,,,,test,Telangana,797470.0,,95700.0
,2020-08-20,,,,,,,,test,Telangana,821311.0,,97424.0
,2020-08-21,,,,,,,,test,Telangana,848078.0,,99391.0
,2020-08-22,,,,,,,,test,Telangana,891173.0,,101865.0
,2020-08-23,,,,,,,,test,Telangana,931839.0,,104249.0
,2020-08-24,,,,,,,,test,Telangana,968121.0,,106091.0
,2020-08-25,,,,,,,,test,Telangana,1021054.0,,108670.0
,2020-08-26,,,,,,,,test,Telangana,1082094.0,,111688.0
,2020-08-27,,,,,,,,test,Telangana,1142480.0,,114483.0
,2020-08-28,,,,,,,,test,Telangana,1204343.0,,117415.0
,2020-08-29,,,,,,,,test,Telangana,1266643.0,,120166.0
,2020-08-30,,,,,,,,test,Telangana,1327791.0,,123090.0
,2020-08-31,,,,,,,,test,Telangana,1365582.0,,124963.0
,2020-09-01,,,,,,,,test,Telangana,1423846.0,,
,2020-09-02,,,,,,,,test,Telangana,1483267.0,,
,2020-09-03,,,,,,,,test,Telangana,1542978.0,,
,2020-09-04,,,,,,,,test,Telangana,1605521.0,,
,2020-09-05,,,,,,,,test,Telangana,1667653.0,,
,2020-09-06,,,,,,,,test,Telangana,1730389.0,,
,2020-09-07,,,,,,,,test,Telangana,1766982.0,,
,2020-09-08,,,,,,,,test,Telangana,1827905.0,,
,2020-09-09,,,,,,,,test,Telangana,1890554.0,,
,2020-09-10,,,,,,,,test,Telangana,1953571.0,,
,2020-09-11,,,,,,,,test,Telangana,2016461.0,,
,2020-09-12,,,,,,,,test,Telangana,2078695.0,,
,2020-09-13,,,,,,,,test,Telangana,2134912.0,,
,2020-09-14,,,,,,,,test,Telangana,2169339.0,,
,2020-09-15,,,,,,,,test,Telangana,2220586.0,,
,2020-09-16,,,,,,,,test,Telangana,2276222.0,,
,2020-09-17,,,,,,,,test,Telangana,2329316.0,,
,2020-09-18,,,,,,,,test,Telangana,2379950.0,,
,2020-09-19,,,,,,,,test,Telangana,2434409.0,,
,2020-09-20,,,,,,,,test,Telangana,2488220.0,,
,2020-09-21,,,,,,,,test,Telangana,2519315.0,,
,2020-09-22,,,,,,,,test,Telangana,2573005.0,,
,2020-09-23,,,,,,,,test,Telangana,2628897.0,,
,2020-09-24,,,,,,,,test,Telangana,2684215.0,,
,2020-09-25,,,,,,,,test,Telangana,2741836.0,,
,2020-09-26,,,,,,,,test,Telangana,2800761.0,,
,2020-09-27,,,,,,,,test,Telangana,2850869.0,,
,2020-09-28,,,,,,,,test,Telangana,2886334.0,,
,2020-09-29,,,,,,,,test,Telangana,2940642.0,,
,2020-09-30,,,,,,,,test,Telangana,2996001.0,,
,2020-10-01,,,,,,,,test,Telangana,3050444.0,,
,2020-10-02,,,,,,,,test,Telangana,3104542.0,,
,2020-10-03,,,,,,,,test,Telangana,3153626.0,,
,2020-10-04,,,,,,,,test,Telangana,3205249.0,,
,2020-10-05,,,,,,,,test,Telangana,3241597.0,,
,2020-10-06,,,,,,,,test,Telangana,3292195.0,,
,2020-10-07,,,,,,,,test,Telangana,3346472.0,,
,2020-04-11,,,,,,,,test,Tripura,337.0,335,2.0
,2020-04-15,,,,,,,,test,Tripura,738.0,,2.0
,2020-04-16,,,,,,,,test,Tripura,762.0,760,2.0
,2020-04-21,,,,,,,,test,Tripura,2604.0,2602,2.0
,2020-04-22,,,,,,,,test,Tripura,3215.0,3123,2.0
,2020-05-01,,,,,,,,test,Tripura,4828.0,4825,3.0
,2020-05-02,,,,,,,,test,Tripura,4955.0,4950,5.0
,2020-05-03,,,,,,,,test,Tripura,5162.0,5157,5.0
,2020-05-04,,,,,,,,test,Tripura,5394.0,5377,17.0
,2020-05-05,,,,,,,,test,Tripura,5850.0,5820,30.0
,2020-05-06,,,,,,,,test,Tripura,6228.0,6185,43.0
,2020-05-07,,,,,,,,test,Tripura,6917.0,6828,89.0
,2020-05-08,,,,,,,,test,Tripura,7448.0,7359,89.0
,2020-05-09,,,,,,,,test,Tripura,8340.0,8221,119.0
,2020-05-10,,,,,,,,test,Tripura,9091.0,8955,136.0
,2020-05-11,,,,,,,,test,Tripura,9596.0,9442,154.0
,2020-05-12,,,,,,,,test,Tripura,10344.0,10189,155.0
,2020-05-13,,,,,,,,test,Tripura,11146.0,10991,155.0
,2020-05-14,,,,,,,,test,Tripura,11804.0,11648,156.0
,2020-05-15,,,,,,,,test,Tripura,12561.0,12405,156.0
,2020-05-16,,,,,,,,test,Tripura,13178.0,13011,167.0
,2020-05-17,,,,,,,,test,Tripura,13750.0,13583,167.0
,2020-05-18,,,,,,,,test,Tripura,14286.0,14119,167.0
,2020-05-19,,,,,,,,test,Tripura,15083.0,14914,169.0
,2020-05-20,,,,,,,,test,Tripura,15822.0,15694,173.0
,2020-05-21,,,,,,,,test,Tripura,16873.0,16610,173.0
,2020-05-22,,,,,,,,test,Tripura,17721.0,17546,175.0
,2020-05-23,,,,,,,,test,Tripura,18737.0,18546,191.0
,2020-05-24,,,,,,,,test,Tripura,19278.0,19537,191.0
,2020-05-25,,,,,,,,test,Tripura,20871.0,20637,198.0
,2020-05-26,,,,,,,,test,Tripura,22049.0,21840,209.0
,2020-05-27,,,,,,,,test,Tripura,23264.0,23032,232.0
,2020-05-28,,,,,,,,test,Tripura,24126.0,23884,242.0
,2020-05-29,,,,,,,,test,Tripura,25403.0,25159,244.0
,2020-05-30,,,,,,,,test,Tripura,26376.0,26105,271.0
,2020-05-31,,,,,,,,test,Tripura,27475.0,27159,316.0
,2020-06-01,,,,,,,,test,Tripura,28360.0,27937,423.0
,2020-06-02,,,,,,,,test,Tripura,29066.0,28595,471.0
,2020-06-03,,,,,,,,test,Tripura,30481.0,29859,622.0
,2020-06-04,,,,,,,,test,Tripura,31138.0,30492,646.0
,2020-06-05,,,,,,,,test,Tripura,32300.0,31606,694.0
,2020-06-06,,,,,,,,test,Tripura,33331.0,32582,749.0
,2020-06-07,,,,,,,,test,Tripura,35263.0,34461,802.0
,2020-06-08,,,,,,,,test,Tripura,37453.0,36613,840.0
,2020-06-09,,,,,,,,test,Tripura,38572.0,37706,866.0
,2020-06-10,,,,,,,,test,Tripura,40027.0,39130,897.0
,2020-06-11,,,,,,,,test,Tripura,41389.0,40474,915.0
,2020-06-12,,,,,,,,test,Tripura,40837.0,39877,960.0
,2020-06-13,,,,,,,,test,Tripura,43972.0,42930,1042.0
,2020-06-14,,,,,,,,test,Tripura,46015.0,44940,1075.0
,2020-06-15,,,,,,,,test,Tripura,47683.0,46599,1084.0
,2020-06-16,,,,,,,,test,Tripura,49208.0,48118,1090.0
,2020-06-17,,,,,,,,test,Tripura,50268.0,49135,1133.0
,2020-06-18,,,,,,,,test,Tripura,51495.0,50341,1154.0
,2020-06-19,,,,,,,,test,Tripura,52752.0,51571,1181.0
,2020-06-20,,,,,,,,test,Tripura,53905.0,52716,1189.0
,2020-06-21,,,,,,,,test,Tripura,54983.0,53759,1224.0
,2020-06-22,,,,,,,,test,Tripura,56035.0,54795,1240.0
,2020-06-23,,,,,,,,test,Tripura,56901.0,55638,1263.0
,2020-06-24,,,,,,,,test,Tripura,57753.0,56490,1263.0
,2020-06-25,,,,,,,,test,Tripura,59025.0,57730,1295.0
,2020-06-26,,,,,,,,test,Tripura,60199.0,58869,1330.0
,2020-06-27,,,,,,,,test,Tripura,61194.0,59855,1339.0
,2020-06-28,,,,,,,,test,Tripura,62278.0,60927,1351.0
,2020-06-29,,,,,,,,test,Tripura,63364.0,61979,1385.0
,2020-06-30,,,,,,,,test,Tripura,64478.0,63085,1393.0
,2020-07-01,,,,,,,,test,Tripura,65549.0,64148,1401.0
,2020-07-02,,,,,,,,test,Tripura,67255.0,65815,1440.0
,2020-07-03,,,,,,,,test,Tripura,68634.0,67101,1533.0
,2020-07-04,,,,,,,,test,Tripura,69891.0,68333,1558.0
,2020-07-05,,,,,,,,test,Tripura,71338.0,69757,1581.0
,2020-07-06,,,,,,,,test,Tripura,73058.0,71366,1692.0
,2020-07-07,,,,,,,,test,Tripura,74230.0,72514,1716.0
,2020-07-08,,,,,,,,test,Tripura,75641.0,73868,1773.0
,2020-07-09,,,,,,,,test,Tripura,77439.0,75650,1789.0
,2020-07-10,,,,,,,,test,Tripura,79429.0,77498,1931.0
,2020-07-11,,,,,,,,test,Tripura,81631.0,79669,1962.0
,2020-07-12,,,,,,,,test,Tripura,83353.0,81286,2067.0
,2020-07-13,,,,,,,,test,Tripura,86211.0,84118,2093.0
,2020-07-14,,,,,,,,test,Tripura,88677.0,86494,2183.0
,2020-07-15,,,,,,,,test,Tripura,92313.0,90032,2281.0
,2020-07-16,,,,,,,,test,Tripura,95328.0,,2379.0
,2020-07-17,,,,,,,,test,Tripura,97471.0,95092,2497.0
,2020-07-18,,,,,,,,test,Tripura,105058.0,102390,2668.0
,2020-07-19,,,,,,,,test,Tripura,109290.0,106398,2892.0
,2020-07-20,,,,,,,,test,Tripura,114165.0,111072,3093.0
,2020-07-21,,,,,,,,test,Tripura,119046.0,115701,3345.0
,2020-07-22,,,,,,,,test,Tripura,123269.0,119801,3471.0
,2020-07-23,,,,,,,,test,Tripura,127742.0,,3677.0
,2020-07-24,,,,,,,,test,Tripura,131485.0,127708,3777.0
,2020-07-25,,,,,,,,test,Tripura,135436.0,131554,3882.0
,2020-07-26,,,,,,,,test,Tripura,138100.0,134181,3919.0
,2020-07-27,,,,,,,,test,Tripura,142275.0,138209,4066.0
,2020-07-28,,,,,,,,test,Tripura,148877.0,144590,4287.0
,2020-07-29,,,,,,,,test,Tripura,156382.0,151879,4503.0
,2020-07-30,,,,,,,,test,Tripura,163640.0,158918,4722.0
,2020-07-31,,,,,,,,test,Tripura,170834.0,165838,4996.0
,2020-08-01,,,,,,,,test,Tripura,176171.0,170923,5248.0
,2020-08-02,,,,,,,,test,Tripura,180684.0,175295,5389.0
,2020-08-04,,,,,,,,test,Tripura,184227.0,178707,5520.0
,2020-08-05,,,,,,,,test,Tripura,187848.0,182205,5643.0
,2020-08-06,,,,,,,,test,Tripura,190492.0,184752,5740.0
,2020-08-07,,,,,,,,test,Tripura,193268.0,187400,5868.0
,2020-08-08,,,,,,,,test,Tripura,196440.0,190426,6014.0
,2020-08-09,,,,,,,,test,Tripura,199937.0,193776,6161.0
,2020-08-10,,,,,,,,test,Tripura,202004.0,195781,6223.0
,2020-08-11,,,,,,,,test,Tripura,205125.0,198738,6387.0
,2020-08-12,,,,,,,,test,Tripura,208165.0,201668,6497.0
,2020-08-13,,,,,,,,test,Tripura,210678.0,204060,6618.0
,2020-08-14,,,,,,,,test,Tripura,213730.0,206948,6782.0
,2020-08-15,,,,,,,,test,Tripura,217119.0,210170,6949.0
,2020-08-16,,,,,,,,test,Tripura,218981.0,211905,7076.0
,2020-08-17,,,,,,,,test,Tripura,220789.0,213570,7219.0
,2020-08-18,,,,,,,,test,Tripura,223966.0,216542,7424.0
,2020-08-19,,,,,,,,test,Tripura,228003.0,220343,7660.0
,2020-08-20,,,,,,,,test,Tripura,230716.0,222866,7850.0
,2020-08-21,,,,,,,,test,Tripura,233713.0,225607,8106.0
,2020-08-22,,,,,,,,test,Tripura,237750.0,229364,8386.0
,2020-08-23,,,,,,,,test,Tripura,241101.0,232384,8717.0
,2020-08-24,,,,,,,,test,Tripura,243613.0,234696,8917.0
,2020-08-25,,,,,,,,test,Tripura,247299.0,238089,9210.0
,2020-08-26,,,,,,,,test,Tripura,251657.0,242118,9539.0
,2020-08-27,,,,,,,,test,Tripura,255877.0,245953,9924.0
,2020-08-28,,,,,,,,test,Tripura,260373.0,249940,10433.0
,2020-08-29,,,,,,,,test,Tripura,264655.0,253779,10876.0
,2020-08-30,,,,,,,,test,Tripura,268276.0,256953,11323.0
,2020-08-31,,,,,,,,test,Tripura,271170.0,259526,11644.0
,2020-09-01,,,,,,,,test,Tripura,274199.0,262046,12153.0
,2020-09-02,,,,,,,,test,Tripura,277951.0,265232,12719.0
,2020-09-03,,,,,,,,test,Tripura,282798.0,269489,13309.0
,2020-09-04,,,,,,,,test,Tripura,287018.0,273185,13833.0
,2020-09-05,,,,,,,,test,Tripura,292269.0,277745,
,2020-09-06,,,,,,,,test,Tripura,297100.0,281973,15127.0
,2020-09-07,,,,,,,,test,Tripura,300486.0,284960,15526.0
,2020-09-08,,,,,,,,test,Tripura,304758.0,288604,16154.0
,2020-09-09,,,,,,,,test,Tripura,308922.0,292186,16736.0
,2020-09-10,,,,,,,,test,Tripura,313816.0,296545,17271.0
,2020-09-11,,,,,,,,test,Tripura,318581.0,300751,17830.0
,2020-09-12,,,,,,,,test,Tripura,323628.0,305328,18300.0
,2020-09-13,,,,,,,,test,Tripura,327843.0,308914,18929.0
,2020-09-14,,,,,,,,test,Tripura,331371.0,312187,19184.0
,2020-09-15,,,,,,,,test,Tripura,335686.0,315971,19715.0
,2020-09-16,,,,,,,,test,Tripura,340002.0,319833,20169.0
,2020-09-17,,,,,,,,test,Tripura,344918.0,324222,20696.0
,2020-09-18,,,,,,,,test,Tripura,347959.0,326990,20969.0
,2020-09-19,,,,,,,,test,Tripura,352004.0,330500,
,2020-09-20,,,,,,,,test,Tripura,356354.0,334325,22029.0
,2020-09-21,,,,,,,,test,Tripura,358876.0,336604,22272.0
,2020-09-22,,,,,,,,test,Tripura,362478.0,339647,22831.0
,2020-09-23,,,,,,,,test,Tripura,366835.0,343500,23335.0
,2020-09-24,,,,,,,,test,Tripura,371699.0,347913,23786.0
,2020-09-25,,,,,,,,test,Tripura,374960.0,350833,24127.0
,2020-09-26,,,,,,,,test,Tripura,378120.0,353715,24405.0
,2020-09-27,,,,,,,,test,Tripura,380779.0,356054,24725.0
,2020-09-28,,,,,,,,test,Tripura,382589.0,357671,24918.0
